[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
456,66,N,Uniform,85,121,184,71554
457,68,N,Uniform,85,141,347,73667
458,70,N,Uniform,85,181,643,75893
414,86,N,Uniform,75,1521,90173,93284
415,88,N,Uniform,75,1521,92559,95371
416,90,N,Uniform,75,1441,95274,97697
459,72,N,Uniform,85,741,9926,78159
437,80,N,Uniform,80,2201,79020,86892
462,78,N,Uniform,85,901,20585,84334
460,74,N,Uniform,85,1081,31465,80488
461,76,N,Uniform,85,1041,36255,82501
469,40,N,Uniform,90,81,18,43207
470,42,N,Uniform,90,81,11,45728
471,44,N,Uniform,90,81,23,47668
472,46,N,Uniform,90,81,20,49945
473,48,N,Uniform,90,81,35,52042
474,50,N,Uniform,90,101,92,54371
475,52,N,Uniform,90,81,59,56467
476,54,N,Uniform,90,81,42,58681
477,56,N,Uniform,90,101,116,60587
478,58,N,Uniform,90,81,104,62999
479,60,N,Uniform,90,121,178,65137
480,62,N,Uniform,90,101,166,67195
463,80,N,Uniform,85,1021,38622,86786
481,64,N,Uniform,90,121,174,69423
482,66,N,Uniform,90,141,364,71705
483,68,N,Uniform,90,121,388,73623
464,82,N,Uniform,85,1081,50962,89005
439,84,N,Uniform,80,1841,86801,91158
485,72,N,Uniform,90,441,5267,78264
484,70,N,Uniform,90,441,5336,76197
440,86,N,Uniform,80,1741,89650,93244
441,88,N,Uniform,80,1621,92247,95481
486,74,N,Uniform,90,661,16714,80306
465,84,N,Uniform,85,1541,63303,91354
442,90,N,Uniform,80,1641,94043,97412
466,86,N,Uniform,85,1461,70717,93289
487,76,N,Uniform,90,921,25028,82199
495,40,N,Uniform,95,81,9,43342
496,42,N,Uniform,95,81,10,45451
497,44,N,Uniform,95,81,32,47831
438,82,N,Uniform,80,1941,77897,88824
498,46,N,Uniform,95,101,69,49952
499,48,N,Uniform,95,81,45,51824
501,52,N,Uniform,95,101,60,56328
502,54,N,Uniform,95,101,170,58536
503,56,N,Uniform,95,101,97,60825
500,50,N,Uniform,95,81,36,54266
504,58,N,Uniform,95,121,214,63064
507,64,N,Uniform,95,101,155,69554
488,78,N,Uniform,90,961,30704,84665
505,60,N,Uniform,95,101,126,65221
506,62,N,Uniform,95,101,109,67371
509,68,N,Uniform,95,181,567,73931
508,66,N,Uniform,95,201,662,71471
510,70,N,Uniform,95,201,549,75913
489,80,N,Uniform,90,941,33511,87014
490,82,N,Uniform,90,921,36907,88877
512,74,N,Uniform,95,581,10359,80165
467,88,N,Uniform,85,2081,87959,95375
513,76,N,Uniform,95,621,17000,82505
491,84,N,Uniform,90,1141,52272,91174
511,72,N,Uniform,95,541,9956,78342
514,78,N,Uniform,95,921,28657,84510
492,86,N,Uniform,90,1081,52875,93290
522,42,N,Uniform,100,81,13,45629
523,44,N,Uniform,100,81,23,47526
524,46,N,Uniform,100,81,34,49672
521,40,N,Uniform,100,81,19,43118
525,48,N,Uniform,100,81,39,52210
526,50,N,Uniform,100,81,66,54448
528,54,N,Uniform,100,101,76,58478
468,90,N,Uniform,85,1861,94076,97846
529,56,N,Uniform,100,101,136,60859
530,58,N,Uniform,100,101,132,63042
527,52,N,Uniform,100,81,33,56301
532,62,N,Uniform,100,101,112,67212
531,60,N,Uniform,100,121,225,64909
533,64,N,Uniform,100,121,202,69470
535,68,N,Uniform,100,121,299,73574
516,82,N,Uniform,95,961,35095,89024
515,80,N,Uniform,95,901,32831,87059
493,88,N,Uniform,90,1541,60018,95490
517,84,N,Uniform,95,921,33279,91256
534,66,N,Uniform,100,261,1483,71648
536,70,N,Uniform,100,581,9135,75899
494,90,N,Uniform,90,1461,66769,97756
537,72,N,Uniform,100,621,12354,78178
538,74,N,Uniform,100,601,13358,80323
518,86,N,Uniform,95,921,39784,93508
519,88,N,Uniform,95,921,42176,95484
539,76,N,Uniform,100,621,15653,82514
540,78,N,Uniform,100,681,18339,84670
520,90,N,Uniform,95,1001,51322,97682
541,80,N,Uniform,100,901,23984,86449
542,82,N,Uniform,100,901,27726,88878
544,86,N,Uniform,100,861,32316,93291
545,88,N,Uniform,100,901,38067,95475
546,90,N,Uniform,100,861,40021,97561
543,84,N,Uniform,100,921,31125,91141
